id,vintage_id,wine_name,producer,location,transaction_type,quantity,unit_cost,total_cost,reference_id,notes,created_at
7224,124,"Château Rauzan‑Ségla 2009","Château Rauzan‑Ségla 2009",Main Cellar A1,OUT,3,,,consumption-2028-07-02,"Guest service - 8 guests",2028-07-02
4959,815,"Vega Sicilia Único 2014","Vega",Main Cellar A2,OUT,3,,,consumption-2028-07-04,"Guest service - 6 guests",2028-07-04
7225,166,"Château Lafite Rothschild 2020","Château Lafite Rothschild 2020",Guest Pantry 1,OUT,2,,,consumption-2028-07-04,"Guest service - 4 guests",2028-07-04
7226,596,"Tignanello 2018","Tignanello",Fridge 1,OUT,1,,,consumption-2028-07-04,"Guest service - 4 guests",2028-07-04
4960,696,"Bruno Giacosa Barolo Falletto 2020","Bruno",Guest Pantry 1,IN,12,,,intake-260,"Delivery from order #260",2028-07-05
4961,881,"Peter Michael Les Pavots 2014","Peter",Wine Fridge Starboard,IN,12,,,intake-260,"Delivery from order #260",2028-07-05
4962,411,"Meo‑Camuzet Clos de Vougeot 2005","Meo‑Camuzet",Main Cellar B3,IN,12,,,intake-260,"Delivery from order #260",2028-07-05
4963,107,"Krug Clos du Mesnil 2003","Krug",Wine Fridge Port,OUT,6,,,consumption-2028-07-05,"Guest service - 12 guests",2028-07-05
4964,531,"Coche‑Dury Meursault 2022","Coche‑Dury",Guest Pantry 2,OUT,4,,,consumption-2028-07-05,"Guest service - 12 guests",2028-07-05
7227,545,"Roulot Meursault 1er Cru 2006","Roulot",Guest Pantry 2,OUT,3,,,consumption-2028-07-05,"Guest service - 10 guests",2028-07-05
7228,831,"Egon Müller Scharzhofberger Auslese 2012","Egon",Guest Pantry 2,OUT,3,,,consumption-2028-07-05,"Guest service - 12 guests",2028-07-05
4965,696,"Bruno Giacosa Barolo Falletto 2020","Bruno",Guest Pantry 1,IN,12,,,intake-261,"Delivery from order #261",2028-07-06
4966,881,"Peter Michael Les Pavots 2014","Peter",Wine Fridge Starboard,IN,12,,,intake-261,"Delivery from order #261",2028-07-06
4967,411,"Meo‑Camuzet Clos de Vougeot 2005","Meo‑Camuzet",Main Cellar B3,IN,12,,,intake-261,"Delivery from order #261",2028-07-06
4968,925,"Shafer Hillside Select 2015","Shafer",Wine Fridge Port,OUT,1,,,consumption-2028-07-06,"Guest service - 2 guests",2028-07-06
4969,157,"Château Montrose 2015","Château Montrose 2015",Guest Pantry 2,OUT,2,,,consumption-2028-07-06,"Guest service - 4 guests",2028-07-06
7229,988,"Disznókő 6P Aszú 2014","Disznókő 6P",Guest Pantry 2,OUT,2,,,consumption-2028-07-06,"Guest service - 4 guests",2028-07-06
7230,625,"Masseto 2016","Masseto",Fridge 1,OUT,1,,,consumption-2028-07-06,"Guest service - 3 guests",2028-07-06
4970,242,"Château Latour 2014","Château Latour 2014",Fridge 2,OUT,2,,,consumption-2028-07-07,"Guest service - 8 guests",2028-07-07
7231,303,"Château Rauzan‑Ségla 2016","Château Rauzan‑Ségla 2016",Main Cellar B1,OUT,2,,,consumption-2028-07-07,"Guest service - 4 guests",2028-07-07
7232,825,"Dr. Loosen Ürziger Würzgarten GG 2016","Dr.",Main Cellar A2,OUT,2,,,consumption-2028-07-07,"Guest service - 7 guests",2028-07-07
4971,969,"Quinta do Noval Nacional 2005","Quinta do",Wine Fridge Starboard,OUT,1,,,consumption-2028-07-08,"Guest service - 3 guests",2028-07-08
4972,953,"Joseph Phelps Insignia 2002","Joseph",Wine Fridge Starboard,ADJUST,1,,,,"Weekly audit adjustment",2028-07-08
4973,481,"Armand Rousseau Chambertin 2014","Armand",Guest Pantry 1,ADJUST,1,,,,"Weekly audit adjustment",2028-07-08
4974,184,"Château Lynch‑Bages 2016","Château Lynch‑Bages 2016",Guest Pantry 1,ADJUST,1,,,,"Weekly audit adjustment",2028-07-08
7233,629,"Bruno Giacosa Barolo Falletto 2009","Bruno",Fridge 1,OUT,1,,,consumption-2028-07-08,"Guest service - 3 guests",2028-07-08
7234,803,"La Rioja Alta 904 Gran Reserva 2019","La",Main Cellar A1,OUT,1,,,consumption-2028-07-08,"Guest service - 2 guests",2028-07-08
7235,951,"Bryant Family Cabernet 2019","Bryant",Guest Pantry 1,ADJUST,1,,,,"Weekly audit adjustment",2028-07-08
7236,809,"CVNE Imperial Gran Reserva 2019","CVNE",Guest Pantry 2,ADJUST,1,,,,"Weekly audit adjustment",2028-07-08
4975,107,"Krug Clos du Mesnil 2003","Krug",Wine Fridge Port,IN,12,,,intake-262,"Delivery from order #262",2028-07-09
4976,24,"Pol Roger Sir Winston Churchill 2016","Pol",Guest Pantry 1,IN,12,,,intake-262,"Delivery from order #262",2028-07-09
4977,815,"Vega Sicilia Único 2014","Vega",Main Cellar A2,IN,12,,,intake-262,"Delivery from order #262",2028-07-09
4978,515,"Bonneau du Martray Corton‑Charlemagne 2012","Bonneau du",Fridge 1,OUT,1,,,consumption-2028-07-09,"Guest service - 2 guests",2028-07-09
4979,647,"Bruno Giacosa Barolo Falletto 2018","Bruno",Main Cellar B1,OUT,2,,,consumption-2028-07-09,"Guest service - 4 guests",2028-07-09
4980,306,"Château Rauzan‑Ségla 2018","Château Rauzan‑Ségla 2018",Main Cellar B3,OUT,4,,,consumption-2028-07-10,"Guest service - 7 guests",2028-07-10
7237,503,"Roulot Meursault 1er Cru 2015","Roulot",Guest Pantry 1,OUT,5,,,consumption-2028-07-10,"Guest service - 9 guests",2028-07-10
7238,566,"Dauvissat Chablis Grand Cru Les Preuses 2019","Dauvissat",Fridge 2,OUT,3,,,consumption-2028-07-10,"Guest service - 12 guests",2028-07-10
4981,111,"Veuve Clicquot La Grande Dame 2010","Veuve",Main Cellar B1,OUT,6,,,consumption-2028-07-11,"Guest service - 12 guests",2028-07-11
4982,576,"Bouchard Père & Fils Chevalier‑Montrachet 2002","Bouchard",Main Cellar A2,OUT,6,,,consumption-2028-07-11,"Guest service - 11 guests",2028-07-11
7239,123,"Louis Roederer Cristal 2011","Louis",Main Cellar A1,OUT,3,,,consumption-2028-07-11,"Guest service - 9 guests",2028-07-11
7240,509,"Coche‑Dury Meursault 2002","Coche‑Dury",Guest Pantry 1,OUT,4,,,consumption-2028-07-11,"Guest service - 12 guests",2028-07-11
4983,107,"Krug Clos du Mesnil 2003","Krug",Wine Fridge Port,IN,12,,,intake-263,"Delivery from order #263",2028-07-12
4984,24,"Pol Roger Sir Winston Churchill 2016","Pol",Guest Pantry 1,IN,12,,,intake-263,"Delivery from order #263",2028-07-12
4985,242,"Château Latour 2014","Château Latour 2014",Fridge 2,IN,12,,,intake-263,"Delivery from order #263",2028-07-12
4986,815,"Vega Sicilia Único 2014","Vega",Main Cellar A2,IN,12,,,intake-263,"Delivery from order #263",2028-07-12
4987,816,"Marqués de Murrieta Castillo Ygay 2012","Marqués de",Main Cellar B3,OUT,2,,,consumption-2028-07-12,"Guest service - 8 guests",2028-07-12
4988,317,"Château Lafite Rothschild 2012","Château Lafite Rothschild 2012",Guest Pantry 2,OUT,6,,,consumption-2028-07-12,"Guest service - 12 guests",2028-07-12
7241,306,"Château Rauzan‑Ségla 2018","Château Rauzan‑Ségla 2018",Main Cellar B3,OUT,2,,,consumption-2028-07-12,"Guest service - 4 guests",2028-07-12
4989,59,"Bollinger La Grande Année 2012","Bollinger La",Fridge 2,OUT,2,,,consumption-2028-07-13,"Guest service - 7 guests",2028-07-13
4990,81,"Dom Pérignon 2015","Dom",Wine Fridge Port,OUT,3,,,consumption-2028-07-13,"Guest service - 7 guests",2028-07-13
7242,60,"Salon Le Mesnil Blanc de Blancs 2005","Salon Le",Fridge 2,OUT,6,,,consumption-2028-07-13,"Guest service - 12 guests",2028-07-13
7243,154,"Château Lynch‑Bages 2002","Château Lynch‑Bages 2002",Main Cellar A2,OUT,5,,,consumption-2028-07-13,"Guest service - 10 guests",2028-07-13
7244,444,"Denis Mortet Chambertin 2008","Denis",Fridge 2,OUT,2,,,consumption-2028-07-14,"Guest service - 6 guests",2028-07-14
7245,359,"Château Pape Clément Blanc 2019","Château Pape Clément Blanc 2019",Fridge 1,OUT,2,,,consumption-2028-07-14,"Guest service - 5 guests",2028-07-14
4991,812,"La Rioja Alta 904 Gran Reserva 2014","La",Main Cellar B1,OUT,3,,,consumption-2028-07-15,"Guest service - 5 guests",2028-07-15
4992,519,"Pierre‑Yves Colin‑Morey Chassagne‑Montrachet 1er Cru 2018","Pierre‑Yves",Guest Pantry 2,OUT,2,,,consumption-2028-07-15,"Guest service - 7 guests",2028-07-15
4993,564,"Domaine Leflaive Puligny‑Montrachet 1er Cru 2009","Domaine",Main Cellar B1,ADJUST,1,,,,"Weekly audit adjustment",2028-07-15
4994,24,"Pol Roger Sir Winston Churchill 2016","Pol",Guest Pantry 1,ADJUST,1,,,,"Weekly audit adjustment",2028-07-15
4995,417,"DRC Echézeaux 2016","DRC",Fridge 1,ADJUST,1,,,,"Weekly audit adjustment",2028-07-15
7246,425,"Faiveley Mazis‑Chambertin 2005","Faiveley",Guest Pantry 2,ADJUST,1,,,,"Weekly audit adjustment",2028-07-15
7247,311,"Château Montrose 2018","Château Montrose 2018",Guest Pantry 1,ADJUST,1,,,,"Weekly audit adjustment",2028-07-15
7248,914,"Spottswoode Estate Cabernet 2015","Spottswoode",Guest Pantry 2,ADJUST,1,,,,"Weekly audit adjustment",2028-07-15
4996,107,"Krug Clos du Mesnil 2003","Krug",Wine Fridge Port,OUT,4,,,consumption-2028-07-16,"Guest service - 10 guests",2028-07-16
4997,4,"Krug Vintage 2014","Krug",Fridge 2,OUT,2,,,consumption-2028-07-16,"Guest service - 8 guests",2028-07-16
7249,416,"Joseph Drouhin Clos des Mouches 2009","Joseph",Fridge 2,OUT,3,,,consumption-2028-07-16,"Guest service - 5 guests",2028-07-16
7250,288,"Château Mouton Rothschild 2016","Château Mouton Rothschild 2016",Main Cellar A2,OUT,3,,,consumption-2028-07-16,"Guest service - 6 guests",2028-07-16
4998,436,"Meo‑Camuzet Clos de Vougeot 2014","Meo‑Camuzet",Fridge 1,OUT,1,,,consumption-2028-07-17,"Guest service - 3 guests",2028-07-17
4999,870,"Egon Müller Scharzhofberger Auslese 2009","Egon",Main Cellar A2,OUT,2,,,consumption-2028-07-17,"Guest service - 4 guests",2028-07-17
7251,831,"Egon Müller Scharzhofberger Auslese 2012","Egon",Guest Pantry 2,IN,12,,,intake-493,"Delivery from order #493",2028-07-17
7252,158,"Château Pichon Comtesse 2016","Château Pichon Comtesse 2016",Main Cellar A2,OUT,2,,,consumption-2028-07-17,"Guest service - 6 guests",2028-07-17
5000,700,"Gaja Gaia & Rey Chardonnay 2014","Gaja",Guest Pantry 1,OUT,1,,,consumption-2028-07-18,"Guest service - 4 guests",2028-07-18
7253,188,"Château Brane‑Cantenac 2005","Château Brane‑Cantenac 2005",Wine Fridge Port,OUT,1,,,consumption-2028-07-18,"Guest service - 2 guests",2028-07-18
5001,311,"Château Montrose 2018","Château Montrose 2018",Guest Pantry 1,OUT,2,,,consumption-2028-07-20,"Guest service - 4 guests",2028-07-20
5002,665,"Ornellaia 2003","Ornellaia",Main Cellar A2,OUT,1,,,consumption-2028-07-20,"Guest service - 2 guests",2028-07-20
7254,556,"Roulot Meursault 1er Cru 2010","Roulot",Fridge 1,OUT,1,,,consumption-2028-07-20,"Guest service - 2 guests",2028-07-20
7255,566,"Dauvissat Chablis Grand Cru Les Preuses 2019","Dauvissat",Fridge 2,IN,12,,,intake-494,"Delivery from order #494",2028-07-21
7256,359,"Château Pape Clément Blanc 2019","Château Pape Clément Blanc 2019",Fridge 1,IN,12,,,intake-494,"Delivery from order #494",2028-07-21
7257,831,"Egon Müller Scharzhofberger Auslese 2012","Egon",Guest Pantry 2,IN,12,,,intake-494,"Delivery from order #494",2028-07-21
5003,377,"Domaine Dujac Clos de la Roche 2008","Domaine",Fridge 1,OUT,2,,,consumption-2028-07-22,"Guest service - 8 guests",2028-07-22
5004,410,"Faiveley Mazis‑Chambertin 2016","Faiveley",Fridge 1,OUT,4,,,consumption-2028-07-22,"Guest service - 7 guests",2028-07-22
5005,835,"Wittmann Morstein GG 2008","Wittmann",Fridge 1,ADJUST,1,,,,"Weekly audit adjustment",2028-07-22
5006,22,"Salon Le Mesnil Blanc de Blancs 2010","Salon Le",Main Cellar B1,ADJUST,1,,,,"Weekly audit adjustment",2028-07-22
7258,821,"Vega Sicilia Único 2002","Vega",Main Cellar B1,OUT,3,,,consumption-2028-07-22,"Guest service - 6 guests",2028-07-22
7259,1,"Louis Roederer Cristal 2014","Louis",Main Cellar A1,OUT,6,,,consumption-2028-07-22,"Guest service - 11 guests",2028-07-22
7260,928,"Joseph Phelps Insignia 2003","Joseph",Main Cellar B1,ADJUST,1,,,,"Weekly audit adjustment",2028-07-22
7261,788,"Artadi Viña El Pisón 2012","Artadi",Fridge 2,ADJUST,1,,,,"Weekly audit adjustment",2028-07-22
7262,788,"Artadi Viña El Pisón 2012","Artadi",Fridge 2,ADJUST,1,,,,"Weekly audit adjustment",2028-07-22
7263,566,"Dauvissat Chablis Grand Cru Les Preuses 2019","Dauvissat",Fridge 2,IN,12,,,intake-496,"Delivery from order #496",2028-07-23
7264,188,"Château Brane‑Cantenac 2005","Château Brane‑Cantenac 2005",Wine Fridge Port,IN,12,,,intake-496,"Delivery from order #496",2028-07-23
7265,311,"Château Montrose 2018","Château Montrose 2018",Guest Pantry 1,IN,12,,,intake-496,"Delivery from order #496",2028-07-23
7266,359,"Château Pape Clément Blanc 2019","Château Pape Clément Blanc 2019",Fridge 1,IN,12,,,intake-496,"Delivery from order #496",2028-07-23
5007,111,"Veuve Clicquot La Grande Dame 2010","Veuve",Main Cellar B1,IN,12,,,intake-265,"Delivery from order #265",2028-07-24
5008,306,"Château Rauzan‑Ségla 2018","Château Rauzan‑Ségla 2018",Main Cellar B3,IN,12,,,intake-265,"Delivery from order #265",2028-07-24
5009,59,"Bollinger La Grande Année 2012","Bollinger La",Fridge 2,IN,12,,,intake-265,"Delivery from order #265",2028-07-24
5010,647,"Bruno Giacosa Barolo Falletto 2018","Bruno",Main Cellar B1,IN,12,,,intake-265,"Delivery from order #265",2028-07-24
5011,515,"Bonneau du Martray Corton‑Charlemagne 2012","Bonneau du",Fridge 1,IN,12,,,intake-265,"Delivery from order #265",2028-07-24
5012,626,"Bruno Giacosa Barolo Falletto 2015","Bruno",Fridge 2,OUT,3,,,consumption-2028-07-24,"Guest service - 9 guests",2028-07-24
5013,6,"Veuve Clicquot La Grande Dame 2014","Veuve",Guest Pantry 2,OUT,3,,,consumption-2028-07-24,"Guest service - 9 guests",2028-07-24
7267,566,"Dauvissat Chablis Grand Cru Les Preuses 2019","Dauvissat",Fridge 2,IN,12,,,intake-495,"Delivery from order #495",2028-07-24
7268,311,"Château Montrose 2018","Château Montrose 2018",Guest Pantry 1,IN,12,,,intake-495,"Delivery from order #495",2028-07-24
7269,359,"Château Pape Clément Blanc 2019","Château Pape Clément Blanc 2019",Fridge 1,IN,12,,,intake-495,"Delivery from order #495",2028-07-24
7270,597,"Gaja Barbaresco 2015","Gaja",Main Cellar A1,OUT,3,,,consumption-2028-07-24,"Guest service - 8 guests",2028-07-24
5014,111,"Veuve Clicquot La Grande Dame 2010","Veuve",Main Cellar B1,IN,12,,,intake-264,"Delivery from order #264",2028-07-25
5015,306,"Château Rauzan‑Ségla 2018","Château Rauzan‑Ségla 2018",Main Cellar B3,IN,12,,,intake-264,"Delivery from order #264",2028-07-25
5016,59,"Bollinger La Grande Année 2012","Bollinger La",Fridge 2,IN,12,,,intake-264,"Delivery from order #264",2028-07-25
5017,647,"Bruno Giacosa Barolo Falletto 2018","Bruno",Main Cellar B1,IN,12,,,intake-264,"Delivery from order #264",2028-07-25
5018,515,"Bonneau du Martray Corton‑Charlemagne 2012","Bonneau du",Fridge 1,IN,12,,,intake-264,"Delivery from order #264",2028-07-25
5019,166,"Château Lafite Rothschild 2020","Château Lafite Rothschild 2020",Guest Pantry 1,OUT,2,,,consumption-2028-07-25,"Guest service - 4 guests",2028-07-25
5020,596,"Tignanello 2018","Tignanello",Fridge 1,OUT,1,,,consumption-2028-07-25,"Guest service - 4 guests",2028-07-25
5021,545,"Roulot Meursault 1er Cru 2006","Roulot",Guest Pantry 2,OUT,3,,,consumption-2028-07-26,"Guest service - 10 guests",2028-07-26
5022,831,"Egon Müller Scharzhofberger Auslese 2012","Egon",Guest Pantry 2,OUT,3,,,consumption-2028-07-26,"Guest service - 12 guests",2028-07-26
7271,188,"Château Brane‑Cantenac 2005","Château Brane‑Cantenac 2005",Wine Fridge Port,IN,12,,,intake-497,"Delivery from order #497",2028-07-26
7272,311,"Château Montrose 2018","Château Montrose 2018",Guest Pantry 1,IN,12,,,intake-497,"Delivery from order #497",2028-07-26
7273,343,"Pavillon Blanc du Château Margaux 2002","Pavillon",Main Cellar A2,OUT,1,,,consumption-2028-07-26,"Guest service - 2 guests",2028-07-26
7274,409,"Armand Rousseau Chambertin 2008","Armand",Fridge 1,OUT,1,,,consumption-2028-07-26,"Guest service - 2 guests",2028-07-26
5023,988,"Disznókő 6P Aszú 2014","Disznókő 6P",Guest Pantry 2,OUT,2,,,consumption-2028-07-27,"Guest service - 4 guests",2028-07-27
5024,625,"Masseto 2016","Masseto",Fridge 1,OUT,1,,,consumption-2028-07-27,"Guest service - 3 guests",2028-07-27
7275,188,"Château Brane‑Cantenac 2005","Château Brane‑Cantenac 2005",Wine Fridge Port,IN,12,,,intake-498,"Delivery from order #498",2028-07-27
7276,311,"Château Montrose 2018","Château Montrose 2018",Guest Pantry 1,IN,12,,,intake-498,"Delivery from order #498",2028-07-27
7277,748,"Muga Prado Enea Gran Reserva 2014","Muga",Fridge 1,OUT,4,,,consumption-2028-07-27,"Guest service - 7 guests",2028-07-27
7278,744,"Livio Felluga Terre Alte 2010","Livio",Fridge 1,OUT,3,,,consumption-2028-07-27,"Guest service - 6 guests",2028-07-27
5025,111,"Veuve Clicquot La Grande Dame 2010","Veuve",Main Cellar B1,IN,12,,,intake-266,"Delivery from order #266",2028-07-28
5026,306,"Château Rauzan‑Ségla 2018","Château Rauzan‑Ségla 2018",Main Cellar B3,IN,12,,,intake-266,"Delivery from order #266",2028-07-28
5027,59,"Bollinger La Grande Année 2012","Bollinger La",Fridge 2,IN,12,,,intake-266,"Delivery from order #266",2028-07-28
5028,647,"Bruno Giacosa Barolo Falletto 2018","Bruno",Main Cellar B1,IN,12,,,intake-266,"Delivery from order #266",2028-07-28
5029,515,"Bonneau du Martray Corton‑Charlemagne 2012","Bonneau du",Fridge 1,IN,12,,,intake-266,"Delivery from order #266",2028-07-28
5030,303,"Château Rauzan‑Ségla 2016","Château Rauzan‑Ségla 2016",Main Cellar B1,OUT,2,,,consumption-2028-07-28,"Guest service - 4 guests",2028-07-28
5031,825,"Dr. Loosen Ürziger Würzgarten GG 2016","Dr.",Main Cellar A2,OUT,2,,,consumption-2028-07-28,"Guest service - 7 guests",2028-07-28
5032,629,"Bruno Giacosa Barolo Falletto 2009","Bruno",Fridge 1,OUT,1,,,consumption-2028-07-29,"Guest service - 3 guests",2028-07-29
5033,803,"La Rioja Alta 904 Gran Reserva 2019","La",Main Cellar A1,OUT,1,,,consumption-2028-07-29,"Guest service - 2 guests",2028-07-29
5034,951,"Bryant Family Cabernet 2019","Bryant",Guest Pantry 1,ADJUST,1,,,,"Weekly audit adjustment",2028-07-29
5035,809,"CVNE Imperial Gran Reserva 2019","CVNE",Guest Pantry 2,ADJUST,1,,,,"Weekly audit adjustment",2028-07-29
7279,453,"Comte Liger‑Belair La Romanée 2016","Comte",Guest Pantry 1,OUT,2,,,consumption-2028-07-29,"Guest service - 7 guests",2028-07-29
7280,160,"Château Léoville Las Cases 2004","Château Léoville Las Cases 2004",Main Cellar B3,ADJUST,1,,,,"Weekly audit adjustment",2028-07-29
7281,278,"Château Talbot 2019","Château Talbot 2019",Main Cellar A2,ADJUST,1,,,,"Weekly audit adjustment",2028-07-29
7282,890,"Harlan Estate Proprietary Red 2010","Harlan",Wine Fridge Port,OUT,2,,,consumption-2028-07-30,"Guest service - 4 guests",2028-07-30
5036,503,"Roulot Meursault 1er Cru 2015","Roulot",Guest Pantry 1,OUT,5,,,consumption-2028-07-31,"Guest service - 9 guests",2028-07-31
5037,566,"Dauvissat Chablis Grand Cru Les Preuses 2019","Dauvissat",Fridge 2,OUT,3,,,consumption-2028-07-31,"Guest service - 12 guests",2028-07-31
5038,123,"Louis Roederer Cristal 2011","Louis",Main Cellar A1,OUT,3,,,consumption-2028-08-01,"Guest service - 9 guests",2028-08-01
5039,509,"Coche‑Dury Meursault 2002","Coche‑Dury",Guest Pantry 1,OUT,4,,,consumption-2028-08-01,"Guest service - 12 guests",2028-08-01
7283,219,"Château Ducru-Beaucaillou 2010","Château Ducru-Beaucaillou 2010",Wine Fridge Starboard,OUT,2,,,consumption-2028-08-01,"Guest service - 5 guests",2028-08-01
7284,597,"Gaja Barbaresco 2015","Gaja",Main Cellar A1,OUT,2,,,consumption-2028-08-01,"Guest service - 6 guests",2028-08-01
5040,306,"Château Rauzan‑Ségla 2018","Château Rauzan‑Ségla 2018",Main Cellar B3,OUT,2,,,consumption-2028-08-02,"Guest service - 4 guests",2028-08-02
5041,60,"Salon Le Mesnil Blanc de Blancs 2005","Salon Le",Fridge 2,OUT,6,,,consumption-2028-08-03,"Guest service - 12 guests",2028-08-03
5042,154,"Château Lynch‑Bages 2002","Château Lynch‑Bages 2002",Main Cellar A2,OUT,5,,,consumption-2028-08-03,"Guest service - 10 guests",2028-08-03
7285,556,"Roulot Meursault 1er Cru 2010","Roulot",Fridge 1,OUT,1,,,consumption-2028-08-03,"Guest service - 3 guests",2028-08-03
5043,444,"Denis Mortet Chambertin 2008","Denis",Fridge 2,OUT,2,,,consumption-2028-08-04,"Guest service - 6 guests",2028-08-04
5044,359,"Château Pape Clément Blanc 2019","Château Pape Clément Blanc 2019",Fridge 1,OUT,2,,,consumption-2028-08-04,"Guest service - 5 guests",2028-08-04
7286,422,"Joseph Drouhin Clos des Mouches 2005","Joseph",Fridge 2,OUT,2,,,consumption-2028-08-04,"Guest service - 4 guests",2028-08-04
5045,425,"Faiveley Mazis‑Chambertin 2005","Faiveley",Guest Pantry 2,ADJUST,1,,,,"Weekly audit adjustment",2028-08-05
5046,311,"Château Montrose 2018","Château Montrose 2018",Guest Pantry 1,ADJUST,1,,,,"Weekly audit adjustment",2028-08-05
