id,vintage_id,wine_id,wine_type,quantity,location,event_type,metadata,created_at
3990,901,901,Red,2,Guest Pantry 1,consume,"{"guest_count":5}",2028-06-21
5617,636,636,Red,4,Guest Pantry 2,consume,"{"guest_count":8}",2028-06-21
5618,746,746,Red,2,Fridge 1,consume,"{"guest_count":4}",2028-06-21
5619,143,143,Red,4,Fridge 1,consume,"{"guest_count":7}",2028-06-22
5620,289,289,Red,3,Main Cellar A1,consume,"{"guest_count":6}",2028-06-22
3991,470,470,Red,2,Main Cellar A2,consume,"{"guest_count":6}",2028-06-23
3992,955,955,Red,2,Fridge 2,consume,"{"guest_count":5}",2028-06-23
3993,943,null,Red,12,Main Cellar B1,receive,"{"order_id":259}",2028-06-24
3994,643,null,Red,12,Wine Fridge Port,receive,"{"order_id":259}",2028-06-24
5621,45,null,Sparkling,12,Fridge 2,receive,"{"order_id":490}",2028-06-24
5622,70,70,Sparkling,4,Fridge 1,consume,"{"guest_count":7}",2028-06-24
5623,911,911,Red,5,Fridge 1,consume,"{"guest_count":10}",2028-06-24
3995,862,862,White,2,Fridge 2,consume,"{"guest_count":6}",2028-06-26
3996,411,411,Red,2,Main Cellar B3,consume,"{"guest_count":3}",2028-06-27
3997,184,184,Red,1,Guest Pantry 1,consume,"{"guest_count":4}",2028-06-27
5624,700,700,White,1,Guest Pantry 1,consume,"{"guest_count":4}",2028-06-27
3998,696,696,Red,4,Guest Pantry 1,consume,"{"guest_count":7}",2028-06-28
3999,881,881,Red,4,Wine Fridge Starboard,consume,"{"guest_count":10}",2028-06-28
5625,84,null,Sparkling,12,Fridge 2,receive,"{"order_id":491}",2028-06-28
4000,893,893,Red,2,Main Cellar B3,consume,"{"guest_count":6}",2028-06-29
5626,311,311,Red,2,Guest Pantry 1,consume,"{"guest_count":4}",2028-06-29
5627,665,665,Red,1,Main Cellar A2,consume,"{"guest_count":2}",2028-06-29
4001,894,894,Red,2,Guest Pantry 2,consume,"{"guest_count":4}",2028-06-30
5628,84,null,Sparkling,12,Fridge 2,receive,"{"order_id":492}",2028-06-30
4002,830,830,White,4,Guest Pantry 2,consume,"{"guest_count":7}",2028-07-01
4003,499,499,Red,3,Wine Fridge Port,consume,"{"guest_count":5}",2028-07-01
5629,479,479,Red,2,Main Cellar B1,consume,"{"guest_count":3}",2028-07-01
5630,35,35,Sparkling,1,Guest Pantry 1,consume,"{"guest_count":4}",2028-07-01
5631,791,791,Red,2,Guest Pantry 1,consume,"{"guest_count":7}",2028-07-02
5632,124,124,Red,3,Main Cellar A1,consume,"{"guest_count":8}",2028-07-02
4004,815,815,Red,3,Main Cellar A2,consume,"{"guest_count":6}",2028-07-04
5633,166,166,Red,2,Guest Pantry 1,consume,"{"guest_count":4}",2028-07-04
5634,596,596,Red,1,Fridge 1,consume,"{"guest_count":4}",2028-07-04
4005,696,null,Red,12,Guest Pantry 1,receive,"{"order_id":260}",2028-07-05
4006,881,null,Red,12,Wine Fridge Starboard,receive,"{"order_id":260}",2028-07-05
4007,411,null,Red,12,Main Cellar B3,receive,"{"order_id":260}",2028-07-05
4008,107,107,Sparkling,6,Wine Fridge Port,consume,"{"guest_count":12}",2028-07-05
4009,531,531,White,4,Guest Pantry 2,consume,"{"guest_count":12}",2028-07-05
5635,545,545,White,3,Guest Pantry 2,consume,"{"guest_count":10}",2028-07-05
5636,831,831,White,3,Guest Pantry 2,consume,"{"guest_count":12}",2028-07-05
4010,696,null,Red,12,Guest Pantry 1,receive,"{"order_id":261}",2028-07-06
4011,881,null,Red,12,Wine Fridge Starboard,receive,"{"order_id":261}",2028-07-06
4012,411,null,Red,12,Main Cellar B3,receive,"{"order_id":261}",2028-07-06
4013,925,925,Red,1,Wine Fridge Port,consume,"{"guest_count":2}",2028-07-06
4014,157,157,Red,2,Guest Pantry 2,consume,"{"guest_count":4}",2028-07-06
5637,988,988,Dessert,2,Guest Pantry 2,consume,"{"guest_count":4}",2028-07-06
5638,625,625,Red,1,Fridge 1,consume,"{"guest_count":3}",2028-07-06
4015,242,242,Red,2,Fridge 2,consume,"{"guest_count":8}",2028-07-07
5639,303,303,Red,2,Main Cellar B1,consume,"{"guest_count":4}",2028-07-07
5640,825,825,White,2,Main Cellar A2,consume,"{"guest_count":7}",2028-07-07
4016,969,969,Dessert,1,Wine Fridge Starboard,consume,"{"guest_count":3}",2028-07-08
5641,629,629,Red,1,Fridge 1,consume,"{"guest_count":3}",2028-07-08
5642,803,803,Red,1,Main Cellar A1,consume,"{"guest_count":2}",2028-07-08
4017,107,null,Sparkling,12,Wine Fridge Port,receive,"{"order_id":262}",2028-07-09
4018,24,null,Sparkling,12,Guest Pantry 1,receive,"{"order_id":262}",2028-07-09
4019,815,null,Red,12,Main Cellar A2,receive,"{"order_id":262}",2028-07-09
4020,515,515,White,1,Fridge 1,consume,"{"guest_count":2}",2028-07-09
4021,647,647,Red,2,Main Cellar B1,consume,"{"guest_count":4}",2028-07-09
4022,306,306,Red,4,Main Cellar B3,consume,"{"guest_count":7}",2028-07-10
5643,503,503,White,5,Guest Pantry 1,consume,"{"guest_count":9}",2028-07-10
5644,566,566,White,3,Fridge 2,consume,"{"guest_count":12}",2028-07-10
4023,111,111,Sparkling,6,Main Cellar B1,consume,"{"guest_count":12}",2028-07-11
4024,576,576,White,6,Main Cellar A2,consume,"{"guest_count":11}",2028-07-11
5645,123,123,Sparkling,3,Main Cellar A1,consume,"{"guest_count":9}",2028-07-11
5646,509,509,White,4,Guest Pantry 1,consume,"{"guest_count":12}",2028-07-11
4025,107,null,Sparkling,12,Wine Fridge Port,receive,"{"order_id":263}",2028-07-12
4026,24,null,Sparkling,12,Guest Pantry 1,receive,"{"order_id":263}",2028-07-12
4027,242,null,Red,12,Fridge 2,receive,"{"order_id":263}",2028-07-12
4028,815,null,Red,12,Main Cellar A2,receive,"{"order_id":263}",2028-07-12
4029,816,816,Red,2,Main Cellar B3,consume,"{"guest_count":8}",2028-07-12
4030,317,317,Red,6,Guest Pantry 2,consume,"{"guest_count":12}",2028-07-12
5647,306,306,Red,2,Main Cellar B3,consume,"{"guest_count":4}",2028-07-12
4031,59,59,Sparkling,2,Fridge 2,consume,"{"guest_count":7}",2028-07-13
4032,81,81,Sparkling,3,Wine Fridge Port,consume,"{"guest_count":7}",2028-07-13
5648,60,60,Sparkling,6,Fridge 2,consume,"{"guest_count":12}",2028-07-13
5649,154,154,Red,5,Main Cellar A2,consume,"{"guest_count":10}",2028-07-13
5650,444,444,Red,2,Fridge 2,consume,"{"guest_count":6}",2028-07-14
5651,359,359,White,2,Fridge 1,consume,"{"guest_count":5}",2028-07-14
4033,812,812,Red,3,Main Cellar B1,consume,"{"guest_count":5}",2028-07-15
4034,519,519,White,2,Guest Pantry 2,consume,"{"guest_count":7}",2028-07-15
4035,107,107,Sparkling,4,Wine Fridge Port,consume,"{"guest_count":10}",2028-07-16
4036,4,4,Sparkling,2,Fridge 2,consume,"{"guest_count":8}",2028-07-16
5652,416,416,Red,3,Fridge 2,consume,"{"guest_count":5}",2028-07-16
5653,288,288,Red,3,Main Cellar A2,consume,"{"guest_count":6}",2028-07-16
4037,436,436,Red,1,Fridge 1,consume,"{"guest_count":3}",2028-07-17
4038,870,870,White,2,Main Cellar A2,consume,"{"guest_count":4}",2028-07-17
5654,831,null,White,12,Guest Pantry 2,receive,"{"order_id":493}",2028-07-17
5655,158,158,Red,2,Main Cellar A2,consume,"{"guest_count":6}",2028-07-17
4039,700,700,White,1,Guest Pantry 1,consume,"{"guest_count":4}",2028-07-18
5656,188,188,Red,1,Wine Fridge Port,consume,"{"guest_count":2}",2028-07-18
4040,311,311,Red,2,Guest Pantry 1,consume,"{"guest_count":4}",2028-07-20
4041,665,665,Red,1,Main Cellar A2,consume,"{"guest_count":2}",2028-07-20
5657,556,556,White,1,Fridge 1,consume,"{"guest_count":2}",2028-07-20
5658,566,null,White,12,Fridge 2,receive,"{"order_id":494}",2028-07-21
5659,359,null,White,12,Fridge 1,receive,"{"order_id":494}",2028-07-21
5660,831,null,White,12,Guest Pantry 2,receive,"{"order_id":494}",2028-07-21
4042,377,377,Red,2,Fridge 1,consume,"{"guest_count":8}",2028-07-22
4043,410,410,Red,4,Fridge 1,consume,"{"guest_count":7}",2028-07-22
5661,821,821,Red,3,Main Cellar B1,consume,"{"guest_count":6}",2028-07-22
5662,1,1,Sparkling,6,Main Cellar A1,consume,"{"guest_count":11}",2028-07-22
5663,566,null,White,12,Fridge 2,receive,"{"order_id":496}",2028-07-23
5664,188,null,Red,12,Wine Fridge Port,receive,"{"order_id":496}",2028-07-23
5665,311,null,Red,12,Guest Pantry 1,receive,"{"order_id":496}",2028-07-23
5666,359,null,White,12,Fridge 1,receive,"{"order_id":496}",2028-07-23
4044,111,null,Sparkling,12,Main Cellar B1,receive,"{"order_id":265}",2028-07-24
4045,306,null,Red,12,Main Cellar B3,receive,"{"order_id":265}",2028-07-24
4046,59,null,Sparkling,12,Fridge 2,receive,"{"order_id":265}",2028-07-24
4047,647,null,Red,12,Main Cellar B1,receive,"{"order_id":265}",2028-07-24
4048,515,null,White,12,Fridge 1,receive,"{"order_id":265}",2028-07-24
4049,626,626,Red,3,Fridge 2,consume,"{"guest_count":9}",2028-07-24
4050,6,6,Sparkling,3,Guest Pantry 2,consume,"{"guest_count":9}",2028-07-24
5667,566,null,White,12,Fridge 2,receive,"{"order_id":495}",2028-07-24
5668,311,null,Red,12,Guest Pantry 1,receive,"{"order_id":495}",2028-07-24
5669,359,null,White,12,Fridge 1,receive,"{"order_id":495}",2028-07-24
5670,597,597,Red,3,Main Cellar A1,consume,"{"guest_count":8}",2028-07-24
4051,111,null,Sparkling,12,Main Cellar B1,receive,"{"order_id":264}",2028-07-25
4052,306,null,Red,12,Main Cellar B3,receive,"{"order_id":264}",2028-07-25
4053,59,null,Sparkling,12,Fridge 2,receive,"{"order_id":264}",2028-07-25
4054,647,null,Red,12,Main Cellar B1,receive,"{"order_id":264}",2028-07-25
4055,515,null,White,12,Fridge 1,receive,"{"order_id":264}",2028-07-25
4056,166,166,Red,2,Guest Pantry 1,consume,"{"guest_count":4}",2028-07-25
4057,596,596,Red,1,Fridge 1,consume,"{"guest_count":4}",2028-07-25
4058,545,545,White,3,Guest Pantry 2,consume,"{"guest_count":10}",2028-07-26
4059,831,831,White,3,Guest Pantry 2,consume,"{"guest_count":12}",2028-07-26
5671,188,null,Red,12,Wine Fridge Port,receive,"{"order_id":497}",2028-07-26
5672,311,null,Red,12,Guest Pantry 1,receive,"{"order_id":497}",2028-07-26
5673,343,343,White,1,Main Cellar A2,consume,"{"guest_count":2}",2028-07-26
5674,409,409,Red,1,Fridge 1,consume,"{"guest_count":2}",2028-07-26
4060,988,988,Dessert,2,Guest Pantry 2,consume,"{"guest_count":4}",2028-07-27
4061,625,625,Red,1,Fridge 1,consume,"{"guest_count":3}",2028-07-27
5675,188,null,Red,12,Wine Fridge Port,receive,"{"order_id":498}",2028-07-27
5676,311,null,Red,12,Guest Pantry 1,receive,"{"order_id":498}",2028-07-27
5677,748,748,Red,4,Fridge 1,consume,"{"guest_count":7}",2028-07-27
5678,744,744,White,3,Fridge 1,consume,"{"guest_count":6}",2028-07-27
4062,111,null,Sparkling,12,Main Cellar B1,receive,"{"order_id":266}",2028-07-28
4063,306,null,Red,12,Main Cellar B3,receive,"{"order_id":266}",2028-07-28
4064,59,null,Sparkling,12,Fridge 2,receive,"{"order_id":266}",2028-07-28
4065,647,null,Red,12,Main Cellar B1,receive,"{"order_id":266}",2028-07-28
4066,515,null,White,12,Fridge 1,receive,"{"order_id":266}",2028-07-28
4067,303,303,Red,2,Main Cellar B1,consume,"{"guest_count":4}",2028-07-28
4068,825,825,White,2,Main Cellar A2,consume,"{"guest_count":7}",2028-07-28
4069,629,629,Red,1,Fridge 1,consume,"{"guest_count":3}",2028-07-29
4070,803,803,Red,1,Main Cellar A1,consume,"{"guest_count":2}",2028-07-29
5679,453,453,Red,2,Guest Pantry 1,consume,"{"guest_count":7}",2028-07-29
5680,890,890,Red,2,Wine Fridge Port,consume,"{"guest_count":4}",2028-07-30
4071,503,503,White,5,Guest Pantry 1,consume,"{"guest_count":9}",2028-07-31
4072,566,566,White,3,Fridge 2,consume,"{"guest_count":12}",2028-07-31
4073,123,123,Sparkling,3,Main Cellar A1,consume,"{"guest_count":9}",2028-08-01
4074,509,509,White,4,Guest Pantry 1,consume,"{"guest_count":12}",2028-08-01
5681,219,219,Red,2,Wine Fridge Starboard,consume,"{"guest_count":5}",2028-08-01
5682,597,597,Red,2,Main Cellar A1,consume,"{"guest_count":6}",2028-08-01
4075,306,306,Red,2,Main Cellar B3,consume,"{"guest_count":4}",2028-08-02
4076,60,60,Sparkling,6,Fridge 2,consume,"{"guest_count":12}",2028-08-03
4077,154,154,Red,5,Main Cellar A2,consume,"{"guest_count":10}",2028-08-03
5683,556,556,White,1,Fridge 1,consume,"{"guest_count":3}",2028-08-03
4078,444,444,Red,2,Fridge 2,consume,"{"guest_count":6}",2028-08-04
4079,359,359,White,2,Fridge 1,consume,"{"guest_count":5}",2028-08-04
5684,422,422,Red,2,Fridge 2,consume,"{"guest_count":4}",2028-08-04
5685,132,132,Red,1,Fridge 1,consume,"{"guest_count":4}",2028-08-05
5686,648,648,Red,1,Guest Pantry 2,consume,"{"guest_count":2}",2028-08-05
4080,416,416,Red,3,Fridge 2,consume,"{"guest_count":5}",2028-08-06
4081,288,288,Red,3,Main Cellar A2,consume,"{"guest_count":6}",2028-08-06
5687,788,null,Red,12,Guest Pantry 1,receive,"{"order_id":499}",2028-08-06
4082,410,null,Red,12,Fridge 1,receive,"{"order_id":267}",2028-08-07
4083,158,158,Red,2,Main Cellar A2,consume,"{"guest_count":6}",2028-08-07
5688,853,853,White,4,Guest Pantry 2,consume,"{"guest_count":8}",2028-08-07
4084,188,188,Red,1,Wine Fridge Port,consume,"{"guest_count":2}",2028-08-08
5689,270,270,Red,2,Fridge 2,consume,"{"guest_count":8}",2028-08-08
5690,145,145,Red,3,Fridge 1,consume,"{"guest_count":5}",2028-08-09
4085,556,556,White,1,Fridge 1,consume,"{"guest_count":2}",2028-08-10
5691,586,586,Red,2,Fridge 2,consume,"{"guest_count":6}",2028-08-10
5692,457,457,Red,3,Main Cellar B3,consume,"{"guest_count":8}",2028-08-10
4086,123,null,Sparkling,12,Main Cellar A1,receive,"{"order_id":268}",2028-08-11
4087,410,null,Red,12,Fridge 1,receive,"{"order_id":268}",2028-08-11
5693,671,671,Red,4,Main Cellar B3,consume,"{"guest_count":8}",2028-08-11
5694,14,14,Sparkling,3,Guest Pantry 1,consume,"{"guest_count":9}",2028-08-11
4088,821,821,Red,3,Main Cellar B1,consume,"{"guest_count":6}",2028-08-12
4089,1,1,Sparkling,6,Main Cellar A1,consume,"{"guest_count":11}",2028-08-12
5695,775,775,Red,1,Guest Pantry 1,consume,"{"guest_count":3}",2028-08-12
4090,123,null,Sparkling,12,Main Cellar A1,receive,"{"order_id":270}",2028-08-13
4091,416,null,Red,12,Fridge 2,receive,"{"order_id":270}",2028-08-13
4092,123,null,Sparkling,12,Main Cellar A1,receive,"{"order_id":269}",2028-08-14
4093,416,null,Red,12,Fridge 2,receive,"{"order_id":269}",2028-08-14
4094,597,597,Red,3,Main Cellar A1,consume,"{"guest_count":8}",2028-08-14
5696,788,null,Red,12,Guest Pantry 1,receive,"{"order_id":500}",2028-08-14
5697,335,335,White,5,Guest Pantry 1,consume,"{"guest_count":10}",2028-08-14
5698,14,14,Sparkling,3,Guest Pantry 1,consume,"{"guest_count":11}",2028-08-15
5699,394,394,Red,4,Main Cellar A1,consume,"{"guest_count":7}",2028-08-15
4095,416,null,Red,12,Fridge 2,receive,"{"order_id":271}",2028-08-16
4096,343,343,White,1,Main Cellar A2,consume,"{"guest_count":2}",2028-08-16
4097,409,409,Red,1,Fridge 1,consume,"{"guest_count":2}",2028-08-16
5700,954,954,Red,1,Fridge 1,consume,"{"guest_count":3}",2028-08-16
5701,909,909,Red,1,Main Cellar A1,consume,"{"guest_count":4}",2028-08-16
4098,416,null,Red,12,Fridge 2,receive,"{"order_id":272}",2028-08-17
4099,748,748,Red,4,Fridge 1,consume,"{"guest_count":7}",2028-08-17
4100,744,744,White,3,Fridge 1,consume,"{"guest_count":6}",2028-08-17
5702,671,null,Red,12,Main Cellar B3,receive,"{"order_id":501}",2028-08-18
5703,14,null,Sparkling,12,Guest Pantry 1,receive,"{"order_id":501}",2028-08-18
4101,453,453,Red,2,Guest Pantry 1,consume,"{"guest_count":7}",2028-08-19
5704,921,921,Red,2,Fridge 2,consume,"{"guest_count":6}",2028-08-19
4102,890,890,Red,2,Wine Fridge Port,consume,"{"guest_count":4}",2028-08-20
5705,534,534,White,1,Main Cellar B1,consume,"{"guest_count":2}",2028-08-21
5706,584,584,Red,2,Fridge 1,consume,"{"guest_count":4}",2028-08-21
4103,219,219,Red,2,Wine Fridge Starboard,consume,"{"guest_count":5}",2028-08-22
4104,597,597,Red,2,Main Cellar A1,consume,"{"guest_count":6}",2028-08-22
5707,14,null,Sparkling,12,Guest Pantry 1,receive,"{"order_id":502}",2028-08-23
5708,671,null,Red,12,Main Cellar B3,receive,"{"order_id":502}",2028-08-23
5709,258,258,Red,3,Guest Pantry 1,consume,"{"guest_count":8}",2028-08-23
5710,476,476,Red,4,Main Cellar A1,consume,"{"guest_count":8}",2028-08-23
4105,556,556,White,1,Fridge 1,consume,"{"guest_count":3}",2028-08-24
5711,47,47,Sparkling,4,Main Cellar A2,consume,"{"guest_count":8}",2028-08-24
4106,422,422,Red,2,Fridge 2,consume,"{"guest_count":4}",2028-08-25
4107,132,132,Red,1,Fridge 1,consume,"{"guest_count":4}",2028-08-26
4108,648,648,Red,1,Guest Pantry 2,consume,"{"guest_count":2}",2028-08-26
5712,466,466,Red,2,Wine Fridge Starboard,consume,"{"guest_count":5}",2028-08-26
4109,744,null,White,12,Fridge 1,receive,"{"order_id":273}",2028-08-27
4110,597,null,Red,12,Main Cellar A1,receive,"{"order_id":273}",2028-08-27
4111,343,null,White,12,Main Cellar A2,receive,"{"order_id":273}",2028-08-27
4112,788,null,Red,12,Fridge 2,receive,"{"order_id":273}",2028-08-27
5713,230,230,Red,2,Fridge 2,consume,"{"guest_count":4}",2028-08-27
4113,853,853,White,4,Guest Pantry 2,consume,"{"guest_count":8}",2028-08-28
5714,541,541,White,4,Wine Fridge Port,consume,"{"guest_count":8}",2028-08-28
5715,958,958,Red,4,Guest Pantry 1,consume,"{"guest_count":11}",2028-08-28
4114,270,270,Red,2,Fridge 2,consume,"{"guest_count":8}",2028-08-29
5716,302,302,Red,2,Fridge 2,consume,"{"guest_count":4}",2028-08-29
5717,922,922,Red,1,Main Cellar A2,consume,"{"guest_count":4}",2028-08-29
4115,145,145,Red,3,Fridge 1,consume,"{"guest_count":5}",2028-08-30
5718,517,517,White,2,Fridge 2,consume,"{"guest_count":6}",2028-08-30
5719,505,505,White,3,Fridge 2,consume,"{"guest_count":6}",2028-09-01
5720,121,121,Sparkling,5,Wine Fridge Starboard,consume,"{"guest_count":10}",2028-09-01
5721,208,208,Red,2,Guest Pantry 1,consume,"{"guest_count":3}",2028-09-02
5722,936,936,Red,1,Main Cellar B3,consume,"{"guest_count":2}",2028-09-02
4116,853,null,White,12,Guest Pantry 2,receive,"{"order_id":275}",2028-09-03
4117,890,null,Red,12,Wine Fridge Port,receive,"{"order_id":275}",2028-09-03
4118,278,null,Red,12,Main Cellar A2,receive,"{"order_id":275}",2028-09-03
4119,453,null,Red,12,Guest Pantry 1,receive,"{"order_id":275}",2028-09-03
4120,422,null,Red,12,Fridge 2,receive,"{"order_id":275}",2028-09-03
4121,556,null,White,12,Fridge 1,receive,"{"order_id":275}",2028-09-03
4122,784,784,Red,3,Fridge 2,consume,"{"guest_count":9}",2028-09-03
5723,334,334,White,1,Fridge 1,consume,"{"guest_count":2}",2028-09-03
4123,597,null,Red,12,Main Cellar A1,receive,"{"order_id":274}",2028-09-04
4124,744,null,White,12,Fridge 1,receive,"{"order_id":274}",2028-09-04
4125,890,null,Red,12,Wine Fridge Port,receive,"{"order_id":274}",2028-09-04
4126,278,null,Red,12,Main Cellar A2,receive,"{"order_id":274}",2028-09-04
4127,343,null,White,12,Main Cellar A2,receive,"{"order_id":274}",2028-09-04
4128,453,null,Red,12,Guest Pantry 1,receive,"{"order_id":274}",2028-09-04
4129,422,null,Red,12,Fridge 2,receive,"{"order_id":274}",2028-09-04
4130,556,null,White,12,Fridge 1,receive,"{"order_id":274}",2028-09-04
4131,788,null,Red,12,Fridge 2,receive,"{"order_id":274}",2028-09-04
4132,535,535,White,2,Guest Pantry 1,consume,"{"guest_count":6}",2028-09-04
4133,540,540,White,3,Fridge 2,consume,"{"guest_count":12}",2028-09-04
4134,853,null,White,12,Guest Pantry 2,receive,"{"order_id":276}",2028-09-06
4135,890,null,Red,12,Wine Fridge Port,receive,"{"order_id":276}",2028-09-06
4136,278,null,Red,12,Main Cellar A2,receive,"{"order_id":276}",2028-09-06
4137,453,null,Red,12,Guest Pantry 1,receive,"{"order_id":276}",2028-09-06
4138,422,null,Red,12,Fridge 2,receive,"{"order_id":276}",2028-09-06
4139,556,null,White,12,Fridge 1,receive,"{"order_id":276}",2028-09-06
4140,546,546,White,5,Main Cellar A2,consume,"{"guest_count":10}",2028-09-06
4141,388,388,Red,4,Main Cellar B1,consume,"{"guest_count":11}",2028-09-06
5724,756,756,Red,1,Fridge 2,consume,"{"guest_count":3}",2028-09-06
4142,853,null,White,12,Guest Pantry 2,receive,"{"order_id":277}",2028-09-07
4143,890,null,Red,12,Wine Fridge Port,receive,"{"order_id":277}",2028-09-07
4144,278,null,Red,12,Main Cellar A2,receive,"{"order_id":277}",2028-09-07
4145,453,null,Red,12,Guest Pantry 1,receive,"{"order_id":277}",2028-09-07
4146,422,null,Red,12,Fridge 2,receive,"{"order_id":277}",2028-09-07
4147,556,null,White,12,Fridge 1,receive,"{"order_id":277}",2028-09-07
4148,786,786,Red,2,Guest Pantry 2,consume,"{"guest_count":7}",2028-09-08
5725,236,236,Red,3,Guest Pantry 1,consume,"{"guest_count":9}",2028-09-08
5726,121,null,Sparkling,12,Wine Fridge Starboard,receive,"{"order_id":503}",2028-09-09
5727,466,null,Red,12,Wine Fridge Starboard,receive,"{"order_id":503}",2028-09-09
5728,369,null,White,12,Wine Fridge Port,receive,"{"order_id":503}",2028-09-09
5729,850,850,White,3,Guest Pantry 1,consume,"{"guest_count":8}",2028-09-10
5730,651,651,Red,2,Main Cellar A2,consume,"{"guest_count":4}",2028-09-10
4149,451,451,Red,1,Main Cellar A2,consume,"{"guest_count":2}",2028-09-11
5731,26,26,Sparkling,2,Fridge 1,consume,"{"guest_count":8}",2028-09-11
4150,575,575,White,3,Main Cellar B1,consume,"{"guest_count":7}",2028-09-12
4151,856,856,White,3,Main Cellar B1,consume,"{"guest_count":12}",2028-09-12
5732,892,892,Red,1,Main Cellar B1,consume,"{"guest_count":3}",2028-09-12
5733,334,null,White,12,Fridge 1,receive,"{"order_id":504}",2028-09-14
5734,936,null,Red,12,Main Cellar B3,receive,"{"order_id":504}",2028-09-14
5735,519,519,White,3,Guest Pantry 2,consume,"{"guest_count":7}",2028-09-15
5736,61,61,Sparkling,3,Guest Pantry 2,consume,"{"guest_count":5}",2028-09-15
