id,recommendation_id,user_id,session_id,overall_rating,flavor_harmony_rating,texture_balance_rating,acidity_match_rating,tannin_balance_rating,body_match_rating,regional_tradition_rating,occasion,guest_count,time_of_day,season,weather_context,selected,created_at
1636,6591,owner,1636,5,5,5,5,5,4,5,celebration,3,evening,summer,outdoor,1,2028-06-17
2787,11172,guest_b,2787,4,5,3,4,4,3,4,cocktail,7,afternoon,summer,outdoor,1,2028-06-17
2788,11174,guest_b,2788,5,4,5,5,4,4,5,lunch,8,night,summer,outdoor,1,2028-06-17
1637,6594,owner,1637,5,5,4,5,4,4,5,celebration,4,afternoon,summer,outdoor,1,2028-06-18
1638,6597,owner,1638,4,4,5,4,3,3,4,dinner,4,evening,summer,indoor,1,2028-06-18
2789,11179,owner,2789,4,3,5,4,3,5,4,dinner,3,evening,summer,indoor,1,2028-06-18
1639,6603,owner,1639,5,4,5,4,4,4,5,casual,2,afternoon,summer,outdoor,1,2028-06-19
1640,6606,owner,1640,4,4,5,4,3,3,5,casual,4,evening,summer,outdoor,1,2028-06-19
2790,11184,guest_a,2790,4,3,4,4,3,3,5,lunch,5,afternoon,summer,indoor,1,2028-06-19
2791,11188,guest_a,2791,3,3,4,3,2,4,4,cocktail,8,evening,summer,indoor,1,2028-06-19
1641,6611,owner,1641,5,5,4,5,5,5,5,dinner,2,afternoon,summer,indoor,1,2028-06-20
1642,6615,owner,1642,4,3,5,3,3,4,4,casual,3,evening,summer,outdoor,1,2028-06-20
2792,11191,guest_b,2792,4,4,4,4,3,5,4,lunch,9,afternoon,summer,outdoor,1,2028-06-20
2793,11195,guest_b,2793,3,2,4,4,3,4,3,cocktail,8,evening,summer,indoor,1,2028-06-20
1643,6620,guest_a,1643,5,4,5,5,4,5,5,cocktail,5,night,summer,indoor,1,2028-06-21
2794,11199,guest_a,2794,3,3,2,3,3,2,4,cocktail,8,afternoon,summer,indoor,1,2028-06-21
2795,11205,guest_a,2795,5,5,4,5,5,5,5,dinner,4,evening,summer,outdoor,1,2028-06-21
2796,11206,guest_a,2796,4,3,5,4,3,4,5,cocktail,7,afternoon,summer,indoor,1,2028-06-22
2797,11210,guest_a,2797,4,4,4,4,3,3,4,cocktail,6,night,summer,outdoor,1,2028-06-22
1644,6623,guest_a,1644,4,4,5,3,4,3,5,dinner,6,afternoon,summer,indoor,1,2028-06-23
1645,6626,guest_a,1645,3,4,3,4,2,3,3,lunch,5,evening,summer,outdoor,1,2028-06-23
2798,11213,guest_b,2798,4,4,3,3,3,4,5,lunch,7,afternoon,summer,indoor,1,2028-06-24
2799,11219,guest_b,2799,4,5,3,5,4,5,5,lunch,10,night,summer,outdoor,1,2028-06-24
1646,6630,guest_a,1646,4,3,3,4,3,4,4,dinner,6,evening,summer,outdoor,1,2028-06-26
1647,6636,owner,1647,4,3,4,4,3,4,5,dinner,3,afternoon,summer,indoor,1,2028-06-27
1648,6638,owner,1648,5,5,5,5,4,4,5,celebration,4,evening,summer,outdoor,1,2028-06-27
2800,11222,guest_a,2800,4,5,4,3,3,5,5,cocktail,4,evening,summer,outdoor,1,2028-06-27
1649,6641,guest_b,1649,4,5,3,5,3,3,5,cocktail,7,afternoon,summer,indoor,1,2028-06-28
1650,6646,guest_b,1650,5,5,4,5,5,5,5,cocktail,10,evening,summer,outdoor,1,2028-06-28
1651,6651,guest_b,1651,5,4,4,5,5,5,5,celebration,6,night,summer,indoor,1,2028-06-29
2801,11225,owner,2801,4,5,4,3,3,5,4,celebration,4,afternoon,summer,outdoor,1,2028-06-29
2802,11231,owner,2802,5,5,5,4,4,5,5,casual,2,evening,summer,indoor,1,2028-06-29
1652,6653,owner,1652,4,4,5,3,4,4,4,dinner,4,evening,summer,outdoor,1,2028-06-30
1653,6657,guest_a,1653,3,2,4,4,3,2,4,cocktail,7,afternoon,summer,outdoor,1,2028-07-01
1654,6661,guest_a,1654,3,4,2,4,2,3,3,dinner,5,evening,summer,outdoor,1,2028-07-01
2803,11233,owner,2803,5,4,4,5,4,5,5,dinner,3,afternoon,summer,indoor,1,2028-07-01
2804,11238,owner,2804,5,4,5,5,5,5,5,dinner,4,evening,summer,indoor,1,2028-07-01
2805,11242,guest_a,2805,4,4,5,4,3,3,5,cocktail,7,afternoon,summer,outdoor,1,2028-07-02
2806,11246,guest_a,2806,5,5,5,5,5,5,5,lunch,8,evening,summer,outdoor,1,2028-07-02
1655,6664,guest_a,1655,4,3,3,3,3,4,4,lunch,6,evening,summer,outdoor,1,2028-07-04
2807,11250,owner,2807,4,4,3,5,4,4,4,casual,4,afternoon,summer,outdoor,1,2028-07-04
2808,11253,owner,2808,4,3,3,4,4,3,5,dinner,4,night,summer,outdoor,1,2028-07-04
1656,6668,guest_b,1656,5,4,5,5,5,5,5,celebration,12,afternoon,summer,outdoor,1,2028-07-05
1657,6671,guest_b,1657,5,5,4,5,5,4,5,lunch,12,evening,summer,indoor,1,2028-07-05
2809,11259,guest_b,2809,5,4,5,5,5,5,5,lunch,10,afternoon,summer,outdoor,1,2028-07-05
2810,11263,guest_b,2810,5,4,5,5,4,5,5,lunch,12,night,summer,outdoor,1,2028-07-05
1658,6676,owner,1658,4,5,5,3,3,3,4,casual,2,afternoon,summer,outdoor,1,2028-07-06
1659,6681,owner,1659,5,5,5,5,5,5,5,casual,4,evening,summer,indoor,1,2028-07-06
2811,11268,owner,2811,4,5,3,3,4,4,5,celebration,4,afternoon,summer,indoor,1,2028-07-06
2812,11273,owner,2812,4,3,4,5,3,5,5,casual,3,evening,summer,indoor,1,2028-07-06
1660,6686,guest_b,1660,5,5,4,4,4,5,5,celebration,8,night,summer,indoor,1,2028-07-07
2813,11277,guest_a,2813,3,2,4,3,2,3,3,cocktail,4,afternoon,summer,indoor,1,2028-07-07
2814,11280,guest_a,2814,5,4,5,5,4,5,5,lunch,7,evening,summer,indoor,1,2028-07-07
1661,6689,owner,1661,4,3,5,4,3,5,5,celebration,3,evening,summer,indoor,1,2028-07-08
2815,11285,owner,2815,5,4,5,5,4,5,5,casual,3,afternoon,summer,outdoor,1,2028-07-08
2816,11289,owner,2816,5,5,4,4,4,4,5,celebration,2,evening,summer,outdoor,1,2028-07-08
1662,6693,owner,1662,5,4,5,4,5,4,5,casual,2,afternoon,summer,outdoor,1,2028-07-09
1663,6698,owner,1663,5,5,5,4,5,4,5,celebration,4,evening,summer,outdoor,1,2028-07-09
1664,6703,guest_a,1664,4,5,5,3,4,5,5,dinner,7,night,summer,outdoor,1,2028-07-10
2817,11293,guest_b,2817,4,3,5,5,4,4,5,celebration,9,afternoon,summer,outdoor,1,2028-07-10
2818,11296,guest_b,2818,3,3,2,3,2,3,4,lunch,12,evening,summer,outdoor,1,2028-07-10
1665,6708,guest_b,1665,3,4,2,2,3,2,4,celebration,12,afternoon,summer,outdoor,1,2028-07-11
1666,6712,guest_b,1666,5,5,4,5,4,5,5,celebration,11,night,summer,indoor,1,2028-07-11
2819,11299,guest_b,2819,4,5,5,3,3,3,4,lunch,9,afternoon,summer,indoor,1,2028-07-11
2820,11302,guest_b,2820,4,3,5,3,4,3,5,lunch,12,night,summer,indoor,1,2028-07-11
1667,6715,guest_b,1667,3,3,2,4,3,3,4,cocktail,8,afternoon,summer,indoor,1,2028-07-12
1668,6720,guest_b,1668,5,5,5,4,4,5,5,lunch,12,evening,summer,outdoor,1,2028-07-12
2821,11305,guest_a,2821,5,5,4,4,5,4,5,lunch,4,evening,summer,outdoor,1,2028-07-12
1669,6725,guest_b,1669,4,4,4,4,4,3,5,cocktail,7,afternoon,summer,outdoor,1,2028-07-13
1670,6730,guest_b,1670,5,5,4,5,5,4,5,cocktail,7,evening,summer,outdoor,1,2028-07-13
2822,11311,guest_b,2822,3,2,2,3,3,3,4,celebration,12,afternoon,summer,outdoor,1,2028-07-13
2823,11316,guest_b,2823,5,5,5,5,4,5,5,celebration,10,night,summer,outdoor,1,2028-07-13
2824,11320,guest_a,2824,5,4,5,5,4,5,5,lunch,6,afternoon,summer,outdoor,1,2028-07-14
2825,11325,guest_a,2825,4,3,5,4,4,4,4,lunch,5,night,summer,outdoor,1,2028-07-14
1671,6734,guest_a,1671,5,4,5,5,4,5,5,lunch,5,afternoon,summer,outdoor,1,2028-07-15
1672,6739,guest_a,1672,3,4,3,2,2,3,3,cocktail,7,night,summer,indoor,1,2028-07-15
1673,6740,guest_b,1673,4,4,3,4,3,3,5,cocktail,10,afternoon,summer,outdoor,1,2028-07-16
1674,6744,guest_b,1674,3,2,4,3,3,2,4,cocktail,8,evening,summer,outdoor,1,2028-07-16
2826,11328,guest_a,2826,3,3,3,3,3,2,3,lunch,5,afternoon,summer,indoor,1,2028-07-16
2827,11332,guest_a,2827,4,5,4,4,4,5,4,cocktail,6,night,summer,indoor,1,2028-07-16
1675,6748,owner,1675,4,5,5,3,4,4,4,dinner,3,afternoon,summer,outdoor,1,2028-07-17
1676,6752,owner,1676,4,4,4,5,4,3,5,dinner,4,night,summer,indoor,1,2028-07-17
2828,11335,guest_a,2828,5,5,5,4,5,4,5,cocktail,6,afternoon,summer,outdoor,1,2028-07-17
1677,6756,guest_a,1677,4,5,4,3,3,5,5,cocktail,4,evening,summer,outdoor,1,2028-07-18
2829,11339,owner,2829,5,5,5,5,4,4,5,dinner,2,afternoon,summer,outdoor,1,2028-07-18
1678,6759,owner,1678,4,5,4,3,3,5,4,celebration,4,afternoon,summer,outdoor,1,2028-07-20
1679,6765,owner,1679,5,5,5,4,4,5,5,casual,2,evening,summer,indoor,1,2028-07-20
2830,11343,owner,2830,4,5,3,5,4,4,4,celebration,2,evening,summer,outdoor,1,2028-07-20
1680,6767,guest_a,1680,3,3,4,4,3,3,3,cocktail,8,afternoon,summer,outdoor,1,2028-07-22
1681,6770,guest_a,1681,4,5,4,5,3,3,5,dinner,7,evening,summer,outdoor,1,2028-07-22
2831,11347,guest_b,2831,3,3,3,3,2,3,3,celebration,6,afternoon,summer,indoor,1,2028-07-22
2832,11349,guest_b,2832,3,4,3,2,2,3,3,lunch,11,evening,summer,outdoor,1,2028-07-22
1682,6774,guest_b,1682,4,3,3,4,3,3,5,celebration,9,afternoon,summer,indoor,1,2028-07-24
1683,6778,guest_b,1683,4,5,5,4,4,5,4,celebration,9,evening,summer,outdoor,1,2028-07-24
2833,11354,guest_a,2833,3,3,4,3,3,4,3,lunch,8,afternoon,summer,outdoor,1,2028-07-24
1684,6781,owner,1684,4,4,3,5,4,4,4,casual,4,afternoon,summer,outdoor,1,2028-07-25
1685,6784,owner,1685,4,3,3,4,4,3,5,dinner,4,night,summer,outdoor,1,2028-07-25
1686,6790,guest_b,1686,5,4,5,5,5,5,5,lunch,10,afternoon,summer,outdoor,1,2028-07-26
1687,6794,guest_b,1687,5,4,5,5,4,5,5,lunch,12,night,summer,outdoor,1,2028-07-26
2834,11357,owner,2834,4,3,3,4,3,4,5,casual,2,afternoon,summer,outdoor,1,2028-07-26
2835,11362,owner,2835,5,5,5,4,4,5,5,dinner,2,evening,summer,outdoor,1,2028-07-26
1688,6799,owner,1688,4,5,3,3,4,4,5,celebration,4,afternoon,summer,indoor,1,2028-07-27
1689,6804,owner,1689,4,3,4,5,3,5,5,casual,3,evening,summer,indoor,1,2028-07-27
2836,11366,guest_b,2836,4,4,3,3,4,5,4,cocktail,7,afternoon,summer,outdoor,1,2028-07-27
2837,11371,guest_b,2837,5,4,5,5,4,5,5,cocktail,6,night,summer,outdoor,1,2028-07-27
1690,6808,guest_a,1690,3,2,4,3,2,3,3,cocktail,4,afternoon,summer,indoor,1,2028-07-28
1691,6811,guest_a,1691,5,4,5,5,4,5,5,lunch,7,evening,summer,indoor,1,2028-07-28
1692,6816,owner,1692,5,4,5,5,4,5,5,casual,3,afternoon,summer,outdoor,1,2028-07-29
1693,6820,owner,1693,5,5,4,4,4,4,5,celebration,2,evening,summer,outdoor,1,2028-07-29
2838,11376,guest_a,2838,4,4,4,5,3,3,5,lunch,7,afternoon,summer,indoor,1,2028-07-29
2839,11381,owner,2839,5,5,4,5,4,5,5,dinner,4,evening,summer,indoor,1,2028-07-30
1694,6824,guest_b,1694,4,3,5,5,4,4,5,celebration,9,afternoon,summer,outdoor,1,2028-07-31
1695,6827,guest_b,1695,3,3,2,3,2,3,4,lunch,12,evening,summer,outdoor,1,2028-07-31
1696,6830,guest_b,1696,4,5,5,3,3,3,4,lunch,9,afternoon,summer,indoor,1,2028-08-01
1697,6833,guest_b,1697,4,3,5,3,4,3,5,lunch,12,night,summer,indoor,1,2028-08-01
2840,11386,guest_a,2840,3,2,2,2,3,2,3,dinner,5,afternoon,summer,outdoor,1,2028-08-01
2841,11390,guest_a,2841,4,3,4,3,3,5,5,cocktail,6,evening,summer,indoor,1,2028-08-01
1698,6836,guest_a,1698,5,5,4,4,5,4,5,lunch,4,evening,summer,outdoor,1,2028-08-02
1699,6842,guest_b,1699,3,2,2,3,3,3,4,celebration,12,afternoon,summer,outdoor,1,2028-08-03
1700,6847,guest_b,1700,5,5,5,5,4,5,5,celebration,10,night,summer,outdoor,1,2028-08-03
2842,11396,owner,2842,3,2,2,4,2,2,4,celebration,3,night,summer,indoor,1,2028-08-03
1701,6851,guest_a,1701,5,4,5,5,4,5,5,lunch,6,afternoon,summer,outdoor,1,2028-08-04
1702,6856,guest_a,1702,4,3,5,4,4,4,4,lunch,5,night,summer,outdoor,1,2028-08-04
2843,11399,guest_a,2843,5,4,5,4,5,5,5,lunch,4,afternoon,summer,indoor,1,2028-08-04
2844,11402,owner,2844,5,5,5,5,5,5,5,celebration,4,afternoon,summer,outdoor,1,2028-08-05
2845,11405,owner,2845,5,5,4,5,5,5,5,celebration,2,evening,summer,indoor,1,2028-08-05
1703,6859,guest_a,1703,3,3,3,3,3,2,3,lunch,5,afternoon,summer,indoor,1,2028-08-06
1704,6863,guest_a,1704,4,5,4,4,4,5,4,cocktail,6,night,summer,indoor,1,2028-08-06
1705,6866,guest_a,1705,5,5,5,4,5,4,5,cocktail,6,afternoon,summer,outdoor,1,2028-08-07
2846,11408,guest_a,2846,5,4,4,5,4,5,5,cocktail,8,evening,summer,outdoor,1,2028-08-07
1706,6870,owner,1706,5,5,5,5,4,4,5,dinner,2,afternoon,summer,outdoor,1,2028-08-08
2847,11413,guest_a,2847,4,5,4,4,4,5,5,cocktail,8,night,summer,outdoor,1,2028-08-08
2848,11416,guest_a,2848,4,4,5,3,3,3,5,lunch,5,evening,summer,outdoor,1,2028-08-09
1707,6874,owner,1707,4,5,3,5,4,4,4,celebration,2,evening,summer,outdoor,1,2028-08-10
2849,11419,guest_a,2849,3,4,4,2,3,4,3,lunch,6,afternoon,summer,indoor,1,2028-08-10
2850,11424,guest_a,2850,3,3,3,4,3,4,3,lunch,8,night,summer,outdoor,1,2028-08-10
2851,11430,guest_b,2851,3,2,2,4,2,4,3,lunch,8,afternoon,summer,indoor,1,2028-08-11
2852,11434,guest_b,2852,4,3,4,4,4,5,5,cocktail,9,evening,summer,outdoor,1,2028-08-11
1708,6878,guest_b,1708,3,3,3,3,2,3,3,celebration,6,afternoon,summer,indoor,1,2028-08-12
1709,6880,guest_b,1709,3,4,3,2,2,3,3,lunch,11,evening,summer,outdoor,1,2028-08-12
2853,11438,owner,2853,4,3,3,5,3,3,4,dinner,3,evening,summer,outdoor,1,2028-08-12
1710,6885,guest_a,1710,3,3,4,3,3,4,3,lunch,8,afternoon,summer,outdoor,1,2028-08-14
2854,11443,guest_b,2854,3,2,4,2,3,2,4,celebration,10,evening,summer,outdoor,1,2028-08-14
2855,11447,guest_b,2855,3,4,2,4,3,4,4,lunch,11,afternoon,summer,outdoor,1,2028-08-15
2856,11451,guest_b,2856,4,4,5,4,4,4,4,celebration,7,evening,summer,outdoor,1,2028-08-15
1711,6888,owner,1711,4,3,3,4,3,4,5,casual,2,afternoon,summer,outdoor,1,2028-08-16
1712,6893,owner,1712,5,5,5,4,4,5,5,dinner,2,evening,summer,outdoor,1,2028-08-16
2857,11455,owner,2857,4,3,4,3,4,4,4,casual,3,afternoon,summer,outdoor,1,2028-08-16
2858,11458,owner,2858,5,4,5,5,4,5,5,casual,4,night,summer,indoor,1,2028-08-16
1713,6897,guest_b,1713,4,4,3,3,4,5,4,cocktail,7,afternoon,summer,outdoor,1,2028-08-17
1714,6902,guest_b,1714,5,4,5,5,4,5,5,cocktail,6,night,summer,outdoor,1,2028-08-17
1715,6907,guest_a,1715,4,4,4,5,3,3,5,lunch,7,afternoon,summer,indoor,1,2028-08-19
2859,11464,guest_b,2859,5,5,5,4,4,4,5,cocktail,6,afternoon,summer,outdoor,1,2028-08-19
1716,6912,owner,1716,5,5,4,5,4,5,5,dinner,4,evening,summer,indoor,1,2028-08-20
2860,11468,owner,2860,5,5,4,4,5,4,5,dinner,2,afternoon,summer,outdoor,1,2028-08-21
2861,11470,owner,2861,5,5,5,4,4,4,5,celebration,4,night,summer,indoor,1,2028-08-21
1717,6917,guest_a,1717,3,2,2,2,3,2,3,dinner,5,afternoon,summer,outdoor,1,2028-08-22
1718,6921,guest_a,1718,4,3,4,3,3,5,5,cocktail,6,evening,summer,indoor,1,2028-08-22
2862,11474,guest_a,2862,4,4,3,5,3,3,4,cocktail,8,afternoon,summer,indoor,1,2028-08-23
2863,11479,guest_a,2863,5,5,4,5,5,4,5,dinner,8,evening,summer,outdoor,1,2028-08-23
1719,6927,owner,1719,3,2,2,4,2,2,4,celebration,3,night,summer,indoor,1,2028-08-24
2864,11484,guest_b,2864,3,4,2,4,2,2,4,lunch,8,evening,summer,indoor,1,2028-08-24
1720,6930,guest_a,1720,5,4,5,4,5,5,5,lunch,4,afternoon,summer,indoor,1,2028-08-25
1721,6933,owner,1721,5,5,5,5,5,5,5,celebration,4,afternoon,summer,outdoor,1,2028-08-26
1722,6936,owner,1722,5,5,4,5,5,5,5,celebration,2,evening,summer,indoor,1,2028-08-26
2865,11489,guest_a,2865,4,4,3,5,3,5,4,lunch,5,evening,summer,outdoor,1,2028-08-26
2866,11493,owner,2866,3,2,3,3,2,4,3,celebration,4,night,summer,outdoor,1,2028-08-27
1723,6939,guest_a,1723,5,4,4,5,4,5,5,cocktail,8,evening,summer,outdoor,1,2028-08-28
2867,11497,guest_b,2867,5,5,4,5,5,4,5,celebration,8,afternoon,summer,outdoor,1,2028-08-28
2868,11502,guest_b,2868,5,5,4,5,5,4,5,cocktail,11,night,summer,outdoor,1,2028-08-28
1724,6944,guest_a,1724,4,5,4,4,4,5,5,cocktail,8,night,summer,outdoor,1,2028-08-29
2869,11505,owner,2869,5,5,5,5,4,5,5,celebration,4,afternoon,summer,outdoor,1,2028-08-29
2870,11507,owner,2870,4,4,5,5,4,4,5,dinner,4,evening,summer,outdoor,1,2028-08-29
1725,6947,guest_a,1725,4,4,5,3,3,3,5,lunch,5,evening,summer,outdoor,1,2028-08-30
2871,11511,guest_b,2871,5,5,4,5,4,4,5,celebration,6,evening,summer,outdoor,1,2028-08-30
2872,11515,guest_b,2872,4,3,3,5,4,3,5,lunch,6,afternoon,autumn,indoor,1,2028-09-01
2873,11519,guest_b,2873,5,5,5,5,5,5,5,cocktail,10,evening,autumn,outdoor,1,2028-09-01
2874,11524,owner,2874,5,5,4,5,4,5,5,dinner,3,afternoon,autumn,outdoor,1,2028-09-02
2875,11532,owner,2875,5,4,4,5,4,5,5,dinner,2,evening,autumn,outdoor,1,2028-09-02
1726,6950,guest_b,1726,3,2,4,4,2,2,3,cocktail,9,afternoon,autumn,outdoor,1,2028-09-03
2876,11534,owner,2876,4,4,5,5,3,4,5,dinner,2,evening,autumn,outdoor,1,2028-09-03
1727,6954,guest_b,1727,5,5,5,5,5,5,5,lunch,6,afternoon,autumn,outdoor,1,2028-09-04
1728,6959,guest_b,1728,5,5,5,5,4,4,5,celebration,12,evening,autumn,outdoor,1,2028-09-04
1729,6963,guest_b,1729,4,4,3,3,3,3,4,celebration,10,afternoon,autumn,indoor,1,2028-09-06
1730,6968,guest_b,1730,4,4,3,5,4,3,4,cocktail,11,night,autumn,indoor,1,2028-09-06
2877,11540,owner,2877,4,3,4,4,3,5,4,casual,3,night,autumn,outdoor,1,2028-09-06
1731,6972,guest_a,1731,4,3,5,5,3,5,4,cocktail,7,evening,autumn,outdoor,1,2028-09-08
2878,11543,guest_b,2878,3,2,4,2,3,4,3,celebration,9,afternoon,autumn,indoor,1,2028-09-08
2879,11546,guest_a,2879,3,2,4,3,3,4,3,cocktail,8,afternoon,autumn,outdoor,1,2028-09-10
2880,11548,guest_a,2880,5,4,5,4,5,5,5,lunch,4,evening,autumn,outdoor,1,2028-09-10
1732,6977,owner,1732,4,4,5,4,3,3,5,celebration,2,evening,autumn,indoor,1,2028-09-11
2881,11554,guest_b,2881,5,4,5,5,5,4,5,celebration,8,evening,autumn,outdoor,1,2028-09-11
1733,6981,guest_b,1733,4,3,4,3,4,4,4,celebration,7,afternoon,autumn,indoor,1,2028-09-12
1734,6985,guest_b,1734,4,3,4,5,3,5,5,lunch,12,night,autumn,indoor,1,2028-09-12
2882,11556,owner,2882,4,3,3,5,4,3,4,casual,3,night,autumn,outdoor,1,2028-09-12
2883,11561,guest_a,2883,5,4,5,5,4,4,5,dinner,7,afternoon,autumn,outdoor,1,2028-09-15
2884,11566,guest_a,2884,5,5,5,4,4,5,5,lunch,5,evening,autumn,outdoor,1,2028-09-15
2885,11569,guest_a,2885,4,3,5,4,3,4,4,cocktail,4,evening,autumn,outdoor,1,2028-09-16
1735,6990,owner,1735,5,5,5,4,5,4,5,dinner,3,night,autumn,outdoor,1,2028-09-18
2886,11571,owner,2886,4,5,5,5,4,4,4,celebration,4,afternoon,autumn,outdoor,1,2028-09-18
2887,11577,owner,2887,5,4,5,4,5,5,5,dinner,3,night,autumn,outdoor,1,2028-09-18
2888,11578,guest_b,2888,3,2,3,2,3,4,4,celebration,6,evening,autumn,outdoor,1,2028-09-20
1736,6993,guest_a,1736,4,5,3,5,4,3,4,cocktail,7,afternoon,autumn,indoor,1,2028-09-21
1737,7000,guest_a,1737,4,3,4,5,3,4,5,dinner,8,evening,autumn,outdoor,1,2028-09-21
1738,7002,guest_b,1738,4,4,4,5,4,3,5,lunch,8,evening,autumn,outdoor,1,2028-09-22
1739,7004,guest_b,1739,4,3,5,5,3,4,4,celebration,6,evening,autumn,indoor,1,2028-09-24
2889,11583,owner,2889,5,5,5,4,5,5,5,dinner,4,afternoon,autumn,outdoor,1,2028-09-24
2890,11587,owner,2890,3,3,2,4,2,3,4,casual,2,night,autumn,indoor,1,2028-09-24
2891,11592,owner,2891,5,5,4,5,5,4,5,casual,3,evening,autumn,outdoor,1,2028-09-26
1740,7008,guest_a,1740,3,3,4,4,3,3,3,lunch,6,afternoon,autumn,indoor,1,2028-09-27
1741,7010,guest_a,1741,3,3,2,2,3,2,3,lunch,6,evening,autumn,outdoor,1,2028-09-27
2892,11596,owner,2892,5,5,4,5,4,5,5,dinner,2,afternoon,autumn,indoor,1,2028-09-27
2893,11600,guest_b,2893,4,4,3,3,3,4,5,celebration,9,night,autumn,indoor,1,2028-09-29
1742,7016,owner,1742,4,3,3,4,3,4,4,dinner,2,afternoon,autumn,outdoor,1,2028-09-30
1743,7020,owner,1743,5,4,5,5,4,5,5,celebration,3,evening,autumn,indoor,1,2028-09-30
2894,11604,owner,2894,4,5,3,5,3,4,5,dinner,3,night,autumn,indoor,1,2028-09-30
1744,7024,guest_a,1744,2,1,3,3,1,1,3,cocktail,8,afternoon,autumn,indoor,1,2028-10-01
1745,7029,guest_a,1745,4,5,5,5,3,4,4,lunch,7,evening,autumn,outdoor,1,2028-10-01
2895,11607,guest_b,2895,2,1,3,1,1,1,3,celebration,8,afternoon,autumn,outdoor,1,2028-10-01
2896,11611,guest_b,2896,3,4,2,2,3,2,4,cocktail,12,evening,autumn,outdoor,1,2028-10-01
1746,7034,owner,1746,5,5,5,5,4,4,5,casual,3,afternoon,autumn,outdoor,1,2028-10-02
2897,11614,guest_a,2897,3,3,3,3,3,2,4,lunch,6,afternoon,autumn,outdoor,1,2028-10-03
2898,11618,guest_a,2898,4,5,3,3,3,3,4,dinner,6,night,autumn,outdoor,1,2028-10-03
1747,7037,owner,1747,3,4,4,2,3,3,4,dinner,2,afternoon,autumn,outdoor,1,2028-10-04
1748,7040,owner,1748,5,4,4,4,4,5,5,casual,3,evening,autumn,outdoor,1,2028-10-04
1749,7044,guest_a,1749,3,2,2,2,2,3,3,cocktail,8,afternoon,autumn,outdoor,1,2028-10-05
1750,7052,guest_a,1750,5,5,5,5,5,4,5,cocktail,8,evening,autumn,indoor,1,2028-10-05
1751,7053,guest_a,1751,4,5,5,3,4,5,5,dinner,5,afternoon,autumn,indoor,1,2028-10-06
1752,7058,guest_a,1752,4,5,3,5,4,4,5,cocktail,8,evening,autumn,outdoor,1,2028-10-06
2899,11622,owner,2899,3,3,4,3,2,3,3,casual,2,afternoon,autumn,outdoor,1,2028-10-06
2900,11626,owner,2900,4,4,3,4,3,4,4,casual,2,night,autumn,outdoor,1,2028-10-06
1753,7063,guest_a,1753,5,4,5,5,5,5,5,lunch,8,afternoon,autumn,outdoor,1,2028-10-07
1754,7068,guest_a,1754,5,4,5,5,5,5,5,cocktail,5,evening,autumn,outdoor,1,2028-10-07
1755,7073,guest_b,1755,2,2,1,3,1,2,3,cocktail,7,night,autumn,indoor,1,2028-10-08
2901,11631,guest_b,2901,5,4,4,5,4,4,5,cocktail,12,afternoon,autumn,outdoor,1,2028-10-08
2902,11634,guest_b,2902,2,1,2,3,2,1,2,cocktail,7,evening,autumn,outdoor,1,2028-10-08
2903,11639,guest_b,2903,4,3,3,5,3,3,5,celebration,7,afternoon,autumn,outdoor,1,2028-10-10
2904,11644,guest_b,2904,4,4,4,5,3,3,5,cocktail,11,night,autumn,indoor,1,2028-10-10
1756,7078,guest_a,1756,3,2,3,4,3,2,3,cocktail,5,afternoon,autumn,indoor,1,2028-10-11
1757,7082,guest_a,1757,4,4,5,3,4,5,4,dinner,6,evening,autumn,indoor,1,2028-10-11
2905,11648,guest_a,2905,4,3,4,3,3,5,4,cocktail,5,afternoon,autumn,indoor,1,2028-10-11
2906,11652,guest_a,2906,4,5,4,3,3,4,4,lunch,7,evening,autumn,indoor,1,2028-10-11
1758,7086,guest_a,1758,3,3,4,4,2,2,3,dinner,7,afternoon,autumn,outdoor,1,2028-10-13
1759,7090,guest_a,1759,4,3,3,5,4,3,4,dinner,4,evening,autumn,indoor,1,2028-10-13
2907,11657,owner,2907,5,5,4,5,4,5,5,dinner,3,afternoon,autumn,outdoor,1,2028-10-13
2908,11662,owner,2908,5,5,5,4,5,5,5,celebration,2,evening,autumn,outdoor,1,2028-10-13
1760,7094,owner,1760,3,3,2,4,2,4,3,celebration,4,night,autumn,outdoor,1,2028-10-14
1761,7100,owner,1761,4,4,5,3,4,5,5,celebration,3,afternoon,autumn,outdoor,1,2028-10-15
1762,7103,owner,1762,4,3,4,3,3,5,5,dinner,3,evening,autumn,outdoor,1,2028-10-15
2909,11667,guest_b,2909,5,5,5,5,5,5,5,cocktail,12,afternoon,autumn,outdoor,1,2028-10-15
2910,11671,guest_b,2910,3,3,2,3,3,4,3,cocktail,7,evening,autumn,indoor,1,2028-10-15
1763,7106,owner,1763,5,4,4,4,5,5,5,celebration,2,afternoon,autumn,outdoor,1,2028-10-16
1764,7110,owner,1764,5,5,5,5,5,5,5,celebration,3,evening,autumn,outdoor,1,2028-10-16
2911,11675,guest_a,2911,3,4,4,3,3,3,3,lunch,4,evening,autumn,indoor,1,2028-10-16
1765,7114,owner,1765,5,4,5,5,5,5,5,casual,3,afternoon,autumn,outdoor,1,2028-10-17
1766,7117,owner,1766,5,4,4,5,4,4,5,casual,4,night,autumn,outdoor,1,2028-10-17
